"date","day","month","year","n_cases","n_deaths","country","geo_id","country_code","n_population_2018","n_cases_sum","dss","rsq","K","Y0","r","max_day"
"2020-04-14",14,4,2020,1261,105,"Brazil","BR","BRA",209469333,23430,49,0.994665200139467,31052.3855300732,2,0.222138942711943,51
"2020-04-15",15,4,2020,1832,204,"Brazil","BR","BRA",209469333,25262,50,0.994665200139467,31052.3855300732,2,0.222138942711943,51
"2020-04-16",16,4,2020,3058,204,"Brazil","BR","BRA",209469333,28320,51,0.994665200139467,31052.3855300732,2,0.222138942711943,51
"2020-03-18",18,3,2020,1,0,"Barbados","BB","BRB",286641,1,1,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-19",19,3,2020,0,0,"Barbados","BB","BRB",286641,1,2,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-20",20,3,2020,1,0,"Barbados","BB","BRB",286641,2,3,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-21",21,3,2020,4,0,"Barbados","BB","BRB",286641,6,4,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-22",22,3,2020,8,0,"Barbados","BB","BRB",286641,14,5,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-23",23,3,2020,3,0,"Barbados","BB","BRB",286641,17,6,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-24",24,3,2020,0,0,"Barbados","BB","BRB",286641,17,7,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-25",25,3,2020,1,0,"Barbados","BB","BRB",286641,18,8,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-26",26,3,2020,0,0,"Barbados","BB","BRB",286641,18,9,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-27",27,3,2020,6,0,"Barbados","BB","BRB",286641,24,10,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-28",28,3,2020,0,0,"Barbados","BB","BRB",286641,24,11,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-29",29,3,2020,2,0,"Barbados","BB","BRB",286641,26,12,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-30",30,3,2020,7,0,"Barbados","BB","BRB",286641,33,13,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-31",31,3,2020,1,0,"Barbados","BB","BRB",286641,34,14,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-01",1,4,2020,0,0,"Barbados","BB","BRB",286641,34,15,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-02",2,4,2020,11,0,"Barbados","BB","BRB",286641,45,16,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-03",3,4,2020,0,0,"Barbados","BB","BRB",286641,45,17,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-04",4,4,2020,0,0,"Barbados","BB","BRB",286641,45,18,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-05",5,4,2020,6,0,"Barbados","BB","BRB",286641,51,19,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-06",6,4,2020,5,1,"Barbados","BB","BRB",286641,56,20,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-07",7,4,2020,4,1,"Barbados","BB","BRB",286641,60,21,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-08",8,4,2020,3,1,"Barbados","BB","BRB",286641,63,22,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-09",9,4,2020,0,0,"Barbados","BB","BRB",286641,63,23,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-10",10,4,2020,3,0,"Barbados","BB","BRB",286641,66,24,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-11",11,4,2020,1,1,"Barbados","BB","BRB",286641,67,25,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-12",12,4,2020,1,0,"Barbados","BB","BRB",286641,68,26,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-13",13,4,2020,3,0,"Barbados","BB","BRB",286641,71,27,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-14",14,4,2020,1,0,"Barbados","BB","BRB",286641,72,28,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-15",15,4,2020,1,1,"Barbados","BB","BRB",286641,73,29,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-04-16",16,4,2020,2,0,"Barbados","BB","BRB",286641,75,30,0.981448179014535,72.9796760590686,2,0.24467216475979,30
"2020-03-10",10,3,2020,1,0,"Brunei_Darussalam","BN","BRN",428962,1,1,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-12",12,3,2020,10,0,"Brunei_Darussalam","BN","BRN",428962,11,3,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-13",13,3,2020,14,0,"Brunei_Darussalam","BN","BRN",428962,25,4,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-14",14,3,2020,12,0,"Brunei_Darussalam","BN","BRN",428962,37,5,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-15",15,3,2020,3,0,"Brunei_Darussalam","BN","BRN",428962,40,6,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-16",16,3,2020,10,0,"Brunei_Darussalam","BN","BRN",428962,50,7,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-17",17,3,2020,4,0,"Brunei_Darussalam","BN","BRN",428962,54,8,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-18",18,3,2020,2,0,"Brunei_Darussalam","BN","BRN",428962,56,9,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-19",19,3,2020,12,0,"Brunei_Darussalam","BN","BRN",428962,68,10,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-20",20,3,2020,5,0,"Brunei_Darussalam","BN","BRN",428962,73,11,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-21",21,3,2020,5,0,"Brunei_Darussalam","BN","BRN",428962,78,12,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-22",22,3,2020,5,0,"Brunei_Darussalam","BN","BRN",428962,83,13,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-23",23,3,2020,5,0,"Brunei_Darussalam","BN","BRN",428962,88,14,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-24",24,3,2020,3,0,"Brunei_Darussalam","BN","BRN",428962,91,15,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-25",25,3,2020,13,0,"Brunei_Darussalam","BN","BRN",428962,104,16,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-26",26,3,2020,3,0,"Brunei_Darussalam","BN","BRN",428962,107,17,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-27",27,3,2020,7,0,"Brunei_Darussalam","BN","BRN",428962,114,18,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-28",28,3,2020,1,0,"Brunei_Darussalam","BN","BRN",428962,115,19,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-29",29,3,2020,5,1,"Brunei_Darussalam","BN","BRN",428962,120,20,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-30",30,3,2020,6,0,"Brunei_Darussalam","BN","BRN",428962,126,21,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-31",31,3,2020,1,0,"Brunei_Darussalam","BN","BRN",428962,127,22,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-01",1,4,2020,2,0,"Brunei_Darussalam","BN","BRN",428962,129,23,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-02",2,4,2020,2,0,"Brunei_Darussalam","BN","BRN",428962,131,24,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-03",3,4,2020,2,0,"Brunei_Darussalam","BN","BRN",428962,133,25,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-04",4,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,133,26,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-05",5,4,2020,2,0,"Brunei_Darussalam","BN","BRN",428962,135,27,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-06",6,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,135,28,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-07",7,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,135,29,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-08",8,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,135,30,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-09",9,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,135,31,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-10",10,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,135,32,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-11",11,4,2020,1,0,"Brunei_Darussalam","BN","BRN",428962,136,33,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-12",12,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,136,34,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-13",13,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,136,35,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-14",14,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,136,36,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-15",15,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,136,37,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-04-16",16,4,2020,0,0,"Brunei_Darussalam","BN","BRN",428962,136,38,0.955132462605057,130.555680311576,2,0.386865701364964,38
"2020-03-06",6,3,2020,1,0,"Bhutan","BT","BTN",754394,1,1,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-13",13,3,2020,0,0,"Bhutan","BT","BTN",754394,1,8,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-15",15,3,2020,0,0,"Bhutan","BT","BTN",754394,1,10,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-17",17,3,2020,0,0,"Bhutan","BT","BTN",754394,1,12,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-18",18,3,2020,0,0,"Bhutan","BT","BTN",754394,1,13,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-19",19,3,2020,0,0,"Bhutan","BT","BTN",754394,1,14,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-20",20,3,2020,0,0,"Bhutan","BT","BTN",754394,1,15,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-21",21,3,2020,1,0,"Bhutan","BT","BTN",754394,2,16,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-22",22,3,2020,0,0,"Bhutan","BT","BTN",754394,2,17,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-23",23,3,2020,0,0,"Bhutan","BT","BTN",754394,2,18,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-24",24,3,2020,0,0,"Bhutan","BT","BTN",754394,2,19,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-25",25,3,2020,0,0,"Bhutan","BT","BTN",754394,2,20,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-26",26,3,2020,1,0,"Bhutan","BT","BTN",754394,3,21,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-27",27,3,2020,0,0,"Bhutan","BT","BTN",754394,3,22,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-28",28,3,2020,0,0,"Bhutan","BT","BTN",754394,3,23,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-29",29,3,2020,1,0,"Bhutan","BT","BTN",754394,4,24,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-30",30,3,2020,0,0,"Bhutan","BT","BTN",754394,4,25,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-03-31",31,3,2020,0,0,"Bhutan","BT","BTN",754394,4,26,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-01",1,4,2020,0,0,"Bhutan","BT","BTN",754394,4,27,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-02",2,4,2020,1,0,"Bhutan","BT","BTN",754394,5,28,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-03",3,4,2020,0,0,"Bhutan","BT","BTN",754394,5,29,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-04",4,4,2020,0,0,"Bhutan","BT","BTN",754394,5,30,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-05",5,4,2020,0,0,"Bhutan","BT","BTN",754394,5,31,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-06",6,4,2020,0,0,"Bhutan","BT","BTN",754394,5,32,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-07",7,4,2020,0,0,"Bhutan","BT","BTN",754394,5,33,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-08",8,4,2020,0,0,"Bhutan","BT","BTN",754394,5,34,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-09",9,4,2020,0,0,"Bhutan","BT","BTN",754394,5,35,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-10",10,4,2020,0,0,"Bhutan","BT","BTN",754394,5,36,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-11",11,4,2020,0,0,"Bhutan","BT","BTN",754394,5,37,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-12",12,4,2020,0,0,"Bhutan","BT","BTN",754394,5,38,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-13",13,4,2020,0,0,"Bhutan","BT","BTN",754394,5,39,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-14",14,4,2020,0,0,"Bhutan","BT","BTN",754394,5,40,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-15",15,4,2020,0,0,"Bhutan","BT","BTN",754394,5,41,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-16",16,4,2020,0,0,"Bhutan","BT","BTN",754394,5,42,0.805548102862371,30,1.11834882337416,0.0452488953369447,42
"2020-04-01",1,4,2020,3,0,"Botswana","BW","BWA",2254126,3,1,0.842279752557429,30,2,0.175544678627908,16
"2020-04-02",2,4,2020,1,1,"Botswana","BW","BWA",2254126,4,2,0.842279752557429,30,2,0.175544678627908,16
"2020-04-03",3,4,2020,0,0,"Botswana","BW","BWA",2254126,4,3,0.842279752557429,30,2,0.175544678627908,16
"2020-04-04",4,4,2020,0,0,"Botswana","BW","BWA",2254126,4,4,0.842279752557429,30,2,0.175544678627908,16
"2020-04-05",5,4,2020,0,0,"Botswana","BW","BWA",2254126,4,5,0.842279752557429,30,2,0.175544678627908,16
"2020-04-06",6,4,2020,2,0,"Botswana","BW","BWA",2254126,6,6,0.842279752557429,30,2,0.175544678627908,16
"2020-04-07",7,4,2020,0,0,"Botswana","BW","BWA",2254126,6,7,0.842279752557429,30,2,0.175544678627908,16
"2020-04-08",8,4,2020,0,0,"Botswana","BW","BWA",2254126,6,8,0.842279752557429,30,2,0.175544678627908,16
"2020-04-09",9,4,2020,1,0,"Botswana","BW","BWA",2254126,7,9,0.842279752557429,30,2,0.175544678627908,16
"2020-04-10",10,4,2020,6,0,"Botswana","BW","BWA",2254126,13,10,0.842279752557429,30,2,0.175544678627908,16
"2020-04-11",11,4,2020,0,0,"Botswana","BW","BWA",2254126,13,11,0.842279752557429,30,2,0.175544678627908,16
"2020-04-12",12,4,2020,0,0,"Botswana","BW","BWA",2254126,13,12,0.842279752557429,30,2,0.175544678627908,16
"2020-04-13",13,4,2020,0,0,"Botswana","BW","BWA",2254126,13,13,0.842279752557429,30,2,0.175544678627908,16
"2020-04-14",14,4,2020,0,0,"Botswana","BW","BWA",2254126,13,14,0.842279752557429,30,2,0.175544678627908,16
"2020-04-15",15,4,2020,0,0,"Botswana","BW","BWA",2254126,13,15,0.842279752557429,30,2,0.175544678627908,16
"2020-04-16",16,4,2020,0,0,"Botswana","BW","BWA",2254126,13,16,0.842279752557429,30,2,0.175544678627908,16
"2020-03-16",16,3,2020,1,0,"Central_African_Republic","CF","CAF",4666377,1,1,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-17",17,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,1,2,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-18",18,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,1,3,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-19",19,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,1,4,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-20",20,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,1,5,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-21",21,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,1,6,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-22",22,3,2020,2,0,"Central_African_Republic","CF","CAF",4666377,3,7,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-23",23,3,2020,1,0,"Central_African_Republic","CF","CAF",4666377,4,8,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-24",24,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,4,9,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-25",25,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,4,10,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-26",26,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,4,11,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-27",27,3,2020,1,0,"Central_African_Republic","CF","CAF",4666377,5,12,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-28",28,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,5,13,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-29",29,3,2020,1,0,"Central_African_Republic","CF","CAF",4666377,6,14,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-30",30,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,6,15,0.917311274764802,30,2,0.0744932827691514,32
"2020-03-31",31,3,2020,0,0,"Central_African_Republic","CF","CAF",4666377,6,16,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-01",1,4,2020,0,0,"Central_African_Republic","CF","CAF",4666377,6,17,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-02",2,4,2020,2,0,"Central_African_Republic","CF","CAF",4666377,8,18,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-03",3,4,2020,0,0,"Central_African_Republic","CF","CAF",4666377,8,19,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-04",4,4,2020,0,0,"Central_African_Republic","CF","CAF",4666377,8,20,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-05",5,4,2020,1,0,"Central_African_Republic","CF","CAF",4666377,9,21,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-06",6,4,2020,0,0,"Central_African_Republic","CF","CAF",4666377,9,22,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-07",7,4,2020,0,0,"Central_African_Republic","CF","CAF",4666377,9,23,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-08",8,4,2020,0,0,"Central_African_Republic","CF","CAF",4666377,9,24,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-09",9,4,2020,1,0,"Central_African_Republic","CF","CAF",4666377,10,25,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-10",10,4,2020,1,0,"Central_African_Republic","CF","CAF",4666377,11,26,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-11",11,4,2020,0,0,"Central_African_Republic","CF","CAF",4666377,11,27,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-12",12,4,2020,0,0,"Central_African_Republic","CF","CAF",4666377,11,28,0.917311274764802,30,2,0.0744932827691514,32
"2020-04-13",13,4,2020,0,0,"Central_African_Republic","CF","CAF",4666377,11,29,0.917311274764802,30,2,0.0744932827691514,32
